recency,variety_categories,avg_discount,monetary,frequency,total_qty,avg_qty,cluster
8,4,0.0,38610.17,328,7788,23.74390243902439,0
4,4,0.0,39490.64,289,6750,23.356401384083046,0
9,4,0.0803349875930521,192256.15,280,38763,138.43928571428572,1
4,4,0.0,48382.86,315,7512,23.847619047619048,0
4,4,0.0,39765.32,304,6832,22.473684210526315,0
10,4,0.0,48489.47,296,7039,23.780405405405407,0
0,4,0.0,41082.38,285,7182,25.2,0
1,4,0.0,45564.7,311,7931,25.5016077170418,0
6,4,0.0,41976.23,293,7194,24.552901023890787,0
0,4,0.08485748218527316,278248.66,275,44242,160.88,1
0,4,0.08362445414847162,246988.17,302,46171,152.8841059602649,1
4,4,0.0,31971.54,277,6292,22.71480144404332,0
0,4,0.0,45326.25,303,7113,23.475247524752476,0
2,4,0.0,41223.34,301,6456,21.448504983388705,0
0,4,0.0,43793.94,311,7510,24.14790996784566,0
3,4,0.0,46272.8,318,7439,23.39308176100629,0
3,4,0.0,45552.75,312,7656,24.53846153846154,0
3,4,0.0,42723.19,315,7584,24.076190476190476,0
1,4,0.0,40778.27,292,6980,23.904109589041095,0
4,4,0.08106796116504854,235425.7,276,41697,151.07608695652175,1
1,4,0.0,40072.14,296,6782,22.91216216216216,0
0,4,0.08375831485587583,242917.63,297,46256,155.74410774410774,1
3,4,0.08410896708286039,221728.1,288,43747,151.89930555555554,1
1,4,0.08268998793727382,255144.71,273,42646,156.21245421245422,1
1,4,0.08428074245939676,249255.51,288,43448,150.86111111111111,1
11,4,0.08461981566820277,245103.55,292,45333,155.25,1
0,4,0.08367003367003367,270316.66,294,45794,155.76190476190476,1
4,4,0.0,31139.77,310,7436,23.98709677419355,0
4,4,0.0,43111.45,292,7025,24.05821917808219,0
0,4,0.0,39608.14,290,7092,24.455172413793104,0
9,4,0.0,37882.32,278,6858,24.66906474820144,0
0,4,0.0831823329558324,272028.82,297,43386,146.08080808080808,1
2,4,0.0,43114.61,295,7060,23.93220338983051,0
2,4,0.0,40067.340000000004,278,6900,24.820143884892087,0
16,4,0.0,41889.909999999996,292,6736,23.068493150684933,0
6,4,0.0,41400.06,302,7384,24.450331125827816,0
1,4,0.0,47133.54,316,8055,25.490506329113924,0
4,4,0.0,35489.73,271,6304,23.2619926199262,0
0,4,0.0,39690.07,310,7459,24.061290322580646,0
0,4,0.08419633225458469,267229.45,303,47680,157.35973597359737,1
5,4,0.0,38660.79,279,7156,25.648745519713263,0
3,4,0.08308026030368765,238986.26,309,45507,147.27184466019418,1
0,4,0.0,44174.1,307,7191,23.423452768729643,0
8,4,0.08364849833147943,242448.12,299,45108,150.8628762541806,1
2,4,0.0,41363.54,296,7265,24.54391891891892,0
1,4,0.0,38507.22,295,6665,22.593220338983052,0
17,4,0.08339002267573696,249799.17,288,45096,156.58333333333334,1
0,4,0.0,36048.659999999996,298,7188,24.120805369127517,0
1,4,0.0,35030.24,276,6350,23.007246376811594,0
5,4,0.0,44073.01,281,6887,24.508896797153024,0
3,4,0.0,36577.93,283,7050,24.91166077738516,0
2,4,0.0,41108.41,287,6681,23.278745644599304,0
9,4,0.0,52702.76,298,7546,25.322147651006713,0
2,4,0.0,47783.39,310,7718,24.89677419354839,0
4,4,0.0,49875.29,302,7424,24.582781456953644,0
0,4,0.0,43037.33,304,7475,24.588815789473685,0
3,4,0.0,41685.54,312,6961,22.310897435897434,0
2,4,0.08402439024390244,262945.44,277,42488,153.38628158844764,1
6,4,0.08387850467289719,242937.45,286,43897,153.48601398601397,1
6,4,0.0,41815.88,309,7365,23.83495145631068,0
6,4,0.08429895712630359,238813.18,283,43801,154.773851590106,1
9,4,0.08435270132517839,254104.22,321,48571,151.31152647975077,1
0,4,0.08515151515151514,282308.83,281,43811,155.91103202846975,1
7,4,0.0,47301.19,311,7501,24.118971061093248,0
3,4,0.0,46975.27,334,8116,24.29940119760479,0
2,4,0.0,41703.05,282,6817,24.173758865248228,0
5,4,0.08496115427302996,241867.05,291,45824,157.47079037800688,1
2,4,0.0,50829.06,298,6964,23.369127516778523,0
8,4,0.0,51699.55,295,7642,25.90508474576271,0
1,4,0.0,42197.2,309,7107,23.0,0
0,4,0.0,43447.04,306,7785,25.441176470588236,0
0,4,0.0,55146.59,335,7966,23.77910447761194,0
2,4,0.0,52262.71,310,7392,23.84516129032258,0
1,4,0.0,46019.52,317,7473,23.574132492113566,0
2,4,0.0814533622559653,264569.57,304,47141,155.0690789473684,1
2,4,0.08241415192507805,308664.21,310,47749,154.02903225806452,1
1,4,0.0,42607.17,311,7580,24.372990353697748,0
2,4,0.0,40682.68,297,6933,23.343434343434343,0
0,4,0.0,34196.72,306,7437,24.30392156862745,0
0,4,0.0,40991.4,302,7130,23.60927152317881,0
7,4,0.08487654320987655,186079.43,280,41581,148.50357142857143,1
3,4,0.0,36666.0,257,5955,23.171206225680933,0
2,4,0.0,42048.88,294,6960,23.6734693877551,0
7,4,0.08254716981132075,242560.48,287,43601,151.9198606271777,1
2,4,0.08287827076222981,310367.3,298,44601,149.66778523489933,1
0,4,0.08354564755838642,323939.64,318,47724,150.0754716981132,1
1,4,0.0,46102.85,308,7374,23.941558441558442,0
3,4,0.08067552602436324,258605.6,318,43346,136.30817610062894,1
1,4,0.0,48682.39,315,7475,23.73015873015873,0
3,4,0.0,39035.99,284,6853,24.130281690140844,0
1,4,0.0,42571.57,306,7858,25.679738562091504,0
0,4,0.08469640644361835,244504.58,297,41422,139.46801346801348,1
0,4,0.0,40337.49,301,7266,24.13953488372093,0
0,4,0.0,39846.840000000004,315,7786,24.71746031746032,0
2,4,0.0,37319.53,296,7159,24.18581081081081,0
8,4,0.0,31160.02,306,6743,22.035947712418302,0
0,4,0.0,44284.73,287,7310,25.470383275261323,0
2,4,0.08367003367003367,272879.12,311,46007,147.93247588424438,1
14,4,0.08319544984488107,265878.65,305,48544,159.16065573770493,1
2,4,0.0,50660.08,321,7989,24.88785046728972,0
0,4,0.0,36447.14,293,7086,24.18430034129693,0
1,4,0.0,41813.22,279,6931,24.842293906810035,0
3,4,0.08374999999999999,277152.57,314,46770,148.94904458598725,1
0,4,0.08319526627218934,288798.25,275,43267,157.33454545454546,1
2,4,0.08364485981308412,267872.17,292,43316,148.34246575342465,1
0,4,0.0,34653.34,324,8024,24.765432098765434,0
6,4,0.08280911062906725,259253.97,317,44951,141.801261829653,1
5,4,0.0,42259.69,303,7164,23.643564356435643,0
1,4,0.08388594164456234,214930.11,267,37457,140.28838951310863,1
1,4,0.08184488836662751,210258.62,296,42148,142.3918918918919,1
0,4,0.0,48748.48,346,8617,24.904624277456648,0
17,4,0.0,41595.99,296,7209,24.35472972972973,0
0,4,0.0825593395252838,246745.24,329,49856,151.53799392097264,1
4,4,0.0849585062240664,329481.3,319,50530,158.40125391849529,1
4,4,0.0,44721.8,295,7251,24.579661016949153,0
1,4,0.0,50673.01,342,8267,24.172514619883042,0
0,4,0.0,38904.95,268,6611,24.667910447761194,0
0,4,0.0,46514.74,320,7619,23.809375,0
0,4,0.08194117647058824,225955.36000000002,288,43115,149.70486111111111,1
2,4,0.08264044943820224,278155.04,291,45140,155.12027491408935,1
3,4,0.0,46277.29,308,7176,23.2987012987013,0
1,4,0.0,39188.47,292,7079,24.243150684931507,0
3,4,0.0,48299.09,320,7647,23.896875,0
2,4,0.0,38544.8,290,7529,25.96206896551724,0
0,4,0.0,39055.26,295,6817,23.108474576271185,0
4,4,0.08237704918032789,230481.11,292,43600,149.31506849315068,1
5,4,0.0,46061.74,318,7610,23.930817610062892,0
3,4,0.0,41561.67,306,7209,23.558823529411764,0
3,4,0.0,54253.62,305,7362,24.137704918032785,0
6,4,0.08097534833869238,270944.65,298,45257,151.86912751677852,1
0,4,0.0,33865.37,299,6728,22.501672240802677,0
2,4,0.08376494023904384,228894.41,335,51116,152.58507462686566,1
4,4,0.0,37642.08,312,7340,23.525641025641026,0
0,4,0.0,43568.28,320,7300,22.8125,0
8,4,0.0,49412.56,328,7898,24.079268292682926,0
1,4,0.08170478170478171,258480.88,316,48572,153.70886075949366,1
0,4,0.0,42579.04,289,7206,24.93425605536332,0
4,4,0.0,33581.31,266,6075,22.838345864661655,0
3,4,0.0,43730.7,317,7855,24.77917981072555,0
0,4,0.08326315789473684,281669.66,317,46632,147.10410094637223,1
3,4,0.0,50961.2,292,7165,24.53767123287671,0
2,4,0.0,36617.53,316,6952,22.0,0
3,4,0.0,44437.94,318,7489,23.550314465408807,0
0,4,0.08294444444444445,270455.21,307,46260,150.6840390879479,1
0,4,0.0,42030.05,304,7198,23.67763157894737,0
0,4,0.0,37641.31,266,6159,23.154135338345863,0
1,4,0.0,41280.7,301,6946,23.07641196013289,0
1,4,0.0,40538.48,308,7445,24.17207792207792,0
1,4,0.0,48278.46,283,6736,23.802120141342755,0
1,4,0.0,36268.79,293,7302,24.92150170648464,0
1,4,0.0,38363.13,273,6712,24.586080586080588,0
2,4,0.0,38781.5,298,6936,23.2751677852349,0
1,4,0.08271119842829076,286549.54,331,49271,148.85498489425981,1
5,4,0.0,47355.13,313,7887,25.19808306709265,0
11,4,0.08263103802672149,256346.57,330,48462,146.85454545454544,1
1,4,0.0,48077.5,324,7538,23.265432098765434,0
3,4,0.0,45113.8,308,7135,23.165584415584416,0
9,4,0.0,47115.42,323,7795,24.13312693498452,0
13,4,0.0,48311.590000000004,285,6912,24.25263157894737,0
26,4,0.0,35136.42,281,6905,24.572953736654803,0
4,4,0.08192307692307692,230347.81,312,44825,143.6698717948718,1
4,4,0.08267800212539851,250439.42,301,48019,159.531561461794,1
0,4,0.0,48482.65,294,7210,24.523809523809526,0
7,4,0.08507709251101321,262440.22,304,46910,154.30921052631578,1
5,4,0.08440860215053764,273266.9,323,46407,143.6749226006192,1
2,4,0.0,44598.99,297,7475,25.16835016835017,0
0,4,0.0,46630.93,325,7997,24.606153846153845,0
1,4,0.0,41174.46,300,7045,23.483333333333334,0
4,4,0.08501026694045175,267981.05,318,50873,159.97798742138366,1
1,4,0.0,47995.84,315,7704,24.457142857142856,0
0,4,0.0,41247.22,301,6563,21.803986710963454,0
1,4,0.08139269406392693,226573.46,299,42251,141.30769230769232,1
3,4,0.0,35848.65,288,7424,25.77777777777778,0
0,4,0.08485600794438927,283676.58,341,52831,154.92961876832845,1
2,4,0.0,47636.200000000004,296,6869,23.20608108108108,0
0,4,0.0,45407.18,301,6995,23.239202657807308,0
0,4,0.08241525423728813,274192.64,319,47889,150.12225705329155,1
1,4,0.08321470937129301,227894.7,274,42537,155.24452554744525,1
7,4,0.0,37930.79,299,7117,23.80267558528428,0
5,4,0.0,46096.79,301,7296,24.239202657807308,0
7,4,0.08427860696517413,270333.91,328,49240,150.1219512195122,1
0,4,0.08204983012457531,265666.75,297,44958,151.37373737373738,1
0,4,0.08211334120425029,235744.37,293,42844,146.22525597269623,1
0,4,0.0,44575.32,322,7765,24.114906832298136,0
0,4,0.0,46341.67,307,7705,25.09771986970684,0
7,4,0.0,40112.42,309,7242,23.436893203883496,0
1,4,0.08210757409440175,258240.45,308,44372,144.06493506493507,1
4,4,0.08417408506429279,320046.64,310,52271,168.61612903225807,1
1,4,0.0,43813.64,284,6915,24.348591549295776,0
1,4,0.0,47627.41,328,7885,24.039634146341463,0
1,4,0.08384253819036429,208779.69,279,43296,155.18279569892474,1
2,4,0.0,50610.85,325,7604,23.396923076923077,0
1,4,0.08262295081967214,233903.08,320,46698,145.93125,1
1,4,0.0,46020.63,300,7172,23.906666666666666,0
2,4,0.0,43496.53,292,6615,22.654109589041095,0
0,4,0.08391906283280084,318158.04,311,47613,153.09646302250803,1
7,4,0.0,38837.32,296,6510,21.993243243243242,0
4,4,0.0,38142.03,298,7427,24.92281879194631,0
4,4,0.0845225027442371,302860.91,309,47943,155.15533980582524,1
1,4,0.0,42129.05,295,7111,24.105084745762714,0
1,4,0.081,216955.39,302,44101,146.02980132450332,1
1,4,0.08197088465845465,219935.83,297,46756,157.42760942760944,1
0,4,0.0828556263269639,236879.23,301,47460,157.67441860465115,1
8,4,0.08136531365313654,260627.88,276,40063,145.15579710144928,1
0,4,0.08452127659574468,299359.66,310,48829,157.51290322580644,1
3,4,0.0,49499.7,321,7860,24.485981308411215,0
5,4,0.0824435318275154,270857.47,320,49798,155.61875,1
2,4,0.0,39782.12,254,6220,24.488188976377952,0
0,4,0.0,47530.78,296,7484,25.283783783783782,0
7,4,0.0,47956.19,312,7360,23.58974358974359,0
3,4,0.0,41325.91,324,7263,22.416666666666668,0
2,4,0.0,39106.95,305,7129,23.373770491803278,0
11,4,0.08197115384615385,231431.93,287,42152,146.87108013937282,1
1,4,0.0,41269.58,284,7031,24.757042253521128,0
8,4,0.0,52565.659999999996,289,7269,25.152249134948097,0
3,4,0.08459399332591769,296377.1,292,46787,160.2294520547945,1
2,4,0.08277962347729789,287272.8,304,45886,150.94078947368422,1
4,4,0.0,46559.56,299,7106,23.765886287625417,0
0,4,0.0,38223.98,287,6783,23.634146341463413,0
1,4,0.0,47660.68,290,6940,23.93103448275862,0
0,4,0.0,50600.87,322,7819,24.282608695652176,0
10,4,0.0,42479.92,304,7435,24.457236842105264,0
2,4,0.0814569536423841,257056.29,315,44267,140.53015873015872,1
6,4,0.08222094361334868,213176.37,283,42921,151.6643109540636,1
5,4,0.0,44802.04,308,7813,25.366883116883116,0
7,4,0.0,44900.85,281,7290,25.94306049822064,0
3,4,0.0,37796.99,296,6729,22.73310810810811,0
4,4,0.0837470449172577,254577.86000000002,281,42607,151.62633451957296,1
9,4,0.0,41079.4,301,7024,23.335548172757473,0
7,4,0.0,40248.86,308,7107,23.074675324675326,0
5,4,0.0,47434.09,307,7338,23.90228013029316,0
0,4,0.0,43553.8,294,7208,24.517006802721088,0
4,4,0.0,43180.26,298,7238,24.288590604026847,0
2,4,0.08135869565217392,273579.55,304,45339,149.14144736842104,1
13,4,0.0,43937.23,296,6954,23.493243243243242,0
12,4,0.08381294964028776,276454.91,316,48401,153.16772151898735,1
0,4,0.08327702702702704,233229.8,282,43822,155.39716312056737,1
2,4,0.08139534883720931,235432.73,283,42489,150.13780918727915,1
0,4,0.08285859613428281,293895.05,321,48087,149.80373831775702,1
2,4,0.0,39178.18,292,6837,23.414383561643834,0
0,4,0.0,34670.9,300,7215,24.05,0
2,4,0.0,37983.42,308,7277,23.626623376623378,0
1,4,0.08291855203619909,247952.32,290,45053,155.3551724137931,1
9,4,0.08441043083900227,269871.49,295,46270,156.84745762711864,1
1,4,0.0,41173.62,300,7321,24.403333333333332,0
2,4,0.08437164339419978,255458.09,313,47399,151.43450479233226,1
5,4,0.0,43421.99,292,7015,24.023972602739725,0
13,4,0.0,46739.08,285,7055,24.75438596491228,0
1,4,0.0,34228.5,269,5902,21.940520446096656,0
0,4,0.0,43592.29,299,7076,23.665551839464882,0
10,4,0.08309859154929577,261546.11000000002,286,43783,153.0874125874126,1
0,4,0.0848343685300207,288952.73,319,48797,152.96865203761755,1
3,4,0.08428423236514523,244053.8,304,48804,160.53947368421052,1
2,4,0.0,48604.08,318,7293,22.933962264150942,0
1,4,0.0,46197.73,318,7222,22.71069182389937,0
2,4,0.0,38130.81,334,7873,23.57185628742515,0
4,4,0.08471698113207549,274228.21,287,40195,140.05226480836237,1
5,4,0.0,37245.37,259,5986,23.111969111969113,0
0,4,0.08444816053511706,233501.04,301,45940,152.62458471760797,1
5,4,0.08172377985462098,266117.01,319,48033,150.57366771159874,1
1,4,0.08243546576879911,283695.49,301,46011,152.86046511627907,1
8,4,0.08255813953488372,294131.18,336,50410,150.0297619047619,1
8,4,0.08208955223880597,290995.65,305,48435,158.80327868852459,1
6,4,0.0,39737.28,311,7393,23.771704180064308,0
1,4,0.0,41072.04,320,7767,24.271875,0
1,4,0.08436842105263158,205701.48,321,47788,148.87227414330218,1
11,4,0.08221850613154962,259296.41,305,44584,146.17704918032786,1
6,4,0.0,45072.59,286,7184,25.11888111888112,0
6,4,0.0,46626.97,307,7421,24.172638436482085,0
11,4,0.08387290167865707,236701.48,275,42865,155.87272727272727,1
0,4,0.0,52638.42,312,7562,24.237179487179485,0
0,4,0.08373362445414848,272744.54,306,47630,155.65359477124184,1
7,4,0.0,31275.3,279,6465,23.172043010752688,0
0,4,0.0855026455026455,264025.34,318,46820,147.23270440251574,1
0,4,0.0822491730981257,213719.18,307,44044,143.4657980456026,1
3,4,0.08354908306364617,242467.88,322,47757,148.3136645962733,1
0,4,0.08286749482401656,296677.86,325,48103,148.00923076923078,1
0,4,0.0,48642.14,339,8506,25.091445427728612,0
3,4,0.08216783216783216,225389.82,287,42638,148.56445993031357,1
5,4,0.0,43071.52,310,7512,24.232258064516127,0
0,4,0.0,37958.01,314,7296,23.235668789808916,0
2,4,0.0,47003.7,317,7654,24.145110410094638,0
2,4,0.0841409691629956,264850.75,304,45904,151.0,1
2,4,0.08215116279069769,252131.03,298,44390,148.95973154362417,1
14,4,0.0,38194.08,277,6586,23.776173285198556,0
1,4,0.0,43323.04,341,8279,24.278592375366568,0
3,4,0.0,43873.78,304,7368,24.236842105263158,0
1,4,0.0,42064.12,296,7294,24.64189189189189,0
4,4,0.0,36203.74,262,6144,23.450381679389313,0
0,4,0.0,51349.2,324,7995,24.675925925925927,0
1,4,0.08494444444444445,265448.01,296,44558,150.53378378378378,1
0,4,0.0,41243.24,288,6992,24.27777777777778,0
1,4,0.08285891089108911,202214.84,264,40686,154.11363636363637,1
9,4,0.08302752293577982,305630.16000000003,291,44343,152.38144329896906,1
2,4,0.0,43249.12,303,7350,24.257425742574256,0
0,4,0.08228882833787467,180034.22,260,36361,139.85,1
0,4,0.08344947735191639,283175.0,305,44201,144.92131147540982,1
4,4,0.08477546549835707,256806.85,317,46704,147.33123028391168,1
3,4,0.0,42548.99,316,7514,23.77848101265823,0
1,4,0.0,38057.19,295,7136,24.189830508474575,0
7,4,0.0,44895.14,317,7242,22.845425867507885,0
1,4,0.08170310701956271,266019.0,302,44095,146.00993377483445,1
0,4,0.083125,258301.51,297,44749,150.67003367003366,1
1,4,0.0,42779.14,313,7275,23.242811501597444,0
8,4,0.0,45278.44,299,7155,23.929765886287626,0
1,4,0.0,30789.97,288,6623,22.99652777777778,0
0,4,0.0,38418.99,301,7172,23.827242524916944,0
0,4,0.0,45727.3,318,7806,24.547169811320753,0
1,4,0.0,42394.25,311,7498,24.109324758842444,0
9,4,0.0,42719.0,256,6506,25.4140625,0
7,4,0.0,33325.5,249,5689,22.847389558232933,0
2,4,0.084,235380.73,298,46375,155.6208053691275,1
2,4,0.0,45401.51,323,7922,24.526315789473685,0
2,4,0.08513227513227513,277903.72,308,48457,157.32792207792207,1
0,4,0.0,39779.41,303,6846,22.594059405940595,0
2,4,0.0,42387.78,284,7089,24.961267605633804,0
4,4,0.08390010626992561,274833.97,329,47122,143.22796352583586,1
7,4,0.0,32691.15,295,6668,22.603389830508476,0
3,4,0.0,38931.02,303,7823,25.818481848184817,0
3,4,0.0817937701396348,247197.91,306,45847,149.82679738562092,1
3,4,0.08610421836228288,249362.78,274,42766,156.08029197080293,1
3,4,0.0,40538.35,298,7306,24.516778523489933,0
10,4,0.08297991071428572,215235.85,295,43237,146.56610169491526,1
3,4,0.08225806451612903,348987.45,337,51408,152.5459940652819,1
0,4,0.0,49564.56,346,8262,23.878612716763005,0
5,4,0.0,39090.6,306,6803,22.23202614379085,0
0,4,0.0,45639.33,293,6841,23.348122866894197,0
3,4,0.0,35696.06,290,6876,23.71034482758621,0
8,4,0.0,36304.82,310,7036,22.696774193548386,0
11,4,0.0,42775.94,293,7002,23.897610921501705,0
4,4,0.0,39830.92,289,6566,22.719723183391004,0
1,4,0.0,40813.77,315,6840,21.714285714285715,0
13,4,0.08460710441334769,288792.43,310,47491,153.19677419354838,1
1,4,0.0,40880.48,278,5992,21.553956834532375,0
1,4,0.0,37620.81,306,7330,23.954248366013072,0
0,4,0.0,45469.45,301,7182,23.86046511627907,0
11,4,0.08255069370330843,290049.68,327,46637,142.62079510703364,1
4,4,0.0,46585.88,320,7699,24.059375,0
3,4,0.08231638418079097,237328.6,302,44455,147.2019867549669,1
3,4,0.0,41437.76,321,7185,22.38317757009346,0
5,4,0.0,46712.88,317,7381,23.28391167192429,0
2,4,0.08468109339407746,194927.87,304,44177,145.3190789473684,1
6,4,0.0,43978.08,313,7389,23.60702875399361,0
13,4,0.0,39731.89,309,7393,23.92556634304207,0
9,4,0.08442211055276383,234831.1,279,41348,148.20071684587813,1
7,4,0.0,51000.62,321,7828,24.386292834890966,0
2,4,0.0,47378.64,331,7943,23.996978851963746,0
8,4,0.0,47401.66,328,7932,24.182926829268293,0
1,4,0.0,47330.95,317,8157,25.73186119873817,0
3,4,0.0,46182.520000000004,306,7441,24.31699346405229,0
4,4,0.08367556468172485,308234.76,324,49925,154.0895061728395,1
2,4,0.08373417721518989,250969.59,279,40887,146.5483870967742,1
14,4,0.0,37517.54,296,6924,23.39189189189189,0
1,4,0.0,33414.92,298,6850,22.986577181208055,0
0,4,0.08420441347270616,256846.05000000002,298,44410,149.0268456375839,1
11,4,0.0,45281.87,299,7487,25.040133779264213,0
4,4,0.0,41502.52,307,7156,23.309446254071663,0
5,4,0.0,45380.9,312,7590,24.326923076923077,0
6,4,0.0,59865.23,317,7706,24.309148264984227,0
0,4,0.0834967320261438,302628.77,309,45591,147.54368932038835,1
7,4,0.08305830583058306,248852.73,297,44634,150.2828282828283,1
0,4,0.08381330685203575,261096.72,323,51280,158.76160990712074,1
3,4,0.0,43730.02,300,6998,23.326666666666668,0
0,4,0.08521536670547149,297979.75,286,44830,156.74825174825176,1
0,4,0.0,44203.0,315,7461,23.685714285714287,0
10,4,0.0,42232.28,291,6679,22.95189003436426,0
3,4,0.0,47761.86,295,7390,25.050847457627118,0
1,4,0.0,44245.4,281,7127,25.362989323843415,0
3,4,0.0834272829763247,254516.88,297,45387,152.8181818181818,1
2,4,0.0,45168.66,323,7747,23.984520123839008,0
6,4,0.0,44110.7,278,6528,23.48201438848921,0
2,4,0.08533783783783784,205665.23,265,37610,141.9245283018868,1
4,4,0.0,44242.94,286,6833,23.89160839160839,0
13,4,0.08331381733021077,219324.46,278,43085,154.9820143884892,1
8,4,0.0,42569.57,314,7422,23.636942675159236,0
2,4,0.0,48162.32,310,7310,23.580645161290324,0
13,4,0.0,38319.35,274,6426,23.452554744525546,0
10,4,0.0,41702.48,283,6523,23.04946996466431,0
7,4,0.0,32922.76,284,6529,22.989436619718308,0
0,4,0.0,52789.06,336,8431,25.092261904761905,0
1,4,0.0,42415.73,308,7561,24.5487012987013,0
0,4,0.0,38431.35,286,6976,24.39160839160839,0
6,4,0.0,48434.14,321,7326,22.822429906542055,0
7,4,0.08262626262626262,279611.96,317,49479,156.0851735015773,1
4,4,0.08432748538011697,277591.75,283,42528,150.2756183745583,1
1,4,0.0,44355.95,300,7713,25.71,0
0,4,0.0828258221680877,246970.24,281,41575,147.95373665480426,1
2,4,0.08259935553168636,211484.71,305,46563,152.6655737704918,1
3,4,0.0,49351.1,301,7486,24.87043189368771,0
2,4,0.0,42161.45,289,6895,23.858131487889274,0
19,4,0.08323201621073963,278640.93,317,49955,157.58675078864354,1
4,4,0.0,38946.25,307,7341,23.912052117263844,0
5,4,0.0,41546.97,295,7582,25.701694915254237,0
1,4,0.08312101910828025,238524.53,270,39137,144.95185185185184,1
9,4,0.0,40762.47,300,6984,23.28,0
1,4,0.08298862461220269,273834.51,317,48717,153.6813880126183,1
7,4,0.08246392896781354,225806.5,297,43950,147.97979797979798,1
6,4,0.08272933182332956,214559.58,291,45767,157.27491408934708,1
1,4,0.0,43254.42,321,7867,24.50778816199377,0
0,4,0.0,52805.85,327,8081,24.712538226299696,0
5,4,0.0,33678.15,276,7081,25.655797101449274,0
6,4,0.08512793176972282,266733.49,322,48437,150.42546583850933,1
0,4,0.08552083333333334,284499.74,313,48649,155.42811501597444,1
2,4,0.0,40785.479999999996,296,7138,24.114864864864863,0
6,4,0.0,39707.909999999996,292,7076,24.232876712328768,0
2,4,0.0,40521.3,280,7063,25.225,0
2,4,0.0,41577.35,287,6990,24.355400696864113,0
2,4,0.08259526261585994,256732.85,320,47829,149.465625,1
1,4,0.08414239482200647,244212.35,297,46739,157.37037037037038,1
2,4,0.0,43857.08,295,7290,24.71186440677966,0
3,4,0.0,53180.26,319,7653,23.990595611285265,0
1,4,0.0,40105.08,283,6775,23.939929328621908,0
1,4,0.08056962025316457,267126.16,268,38889,145.1082089552239,1
10,4,0.0,42003.06,292,7041,24.113013698630137,0
2,4,0.0,43920.2,270,6739,24.95925925925926,0
4,4,0.08294956140350877,265175.69,305,46492,152.4327868852459,1
3,4,0.0,39719.35,292,6823,23.366438356164384,0
7,4,0.08280123583934089,254693.05,321,48040,149.65732087227414,1
3,4,0.0,37908.92,287,7093,24.714285714285715,0
1,4,0.07998909487459106,256222.04,295,45014,152.58983050847456,1
0,4,0.0,43660.76,280,6567,23.45357142857143,0
1,4,0.0,46929.659999999996,321,7971,24.83177570093458,0
5,4,0.08305785123966943,262411.91,287,42344,147.54006968641116,1
3,4,0.0,36753.8,289,6440,22.283737024221452,0
0,4,0.0,37738.1,284,7081,24.933098591549296,0
0,4,0.08233333333333334,238378.23,312,45777,146.72115384615384,1
7,4,0.0,41835.46,289,6601,22.84083044982699,0
0,4,0.08297991071428572,245130.86,300,45715,152.38333333333333,1
0,4,0.0,44435.32,338,8004,23.680473372781066,0
4,4,0.0,33244.22,283,6623,23.402826855123674,0
7,4,0.08394383394383394,220100.73,274,42305,154.3978102189781,1
0,4,0.0,43299.87,290,6896,23.779310344827586,0
1,4,0.0,38678.47,306,7238,23.65359477124183,0
3,4,0.0,45505.28,286,6960,24.335664335664337,0
1,4,0.08487208008898776,238376.88999999998,304,45652,150.17105263157896,1
0,4,0.0,45224.840000000004,326,7814,23.969325153374232,0
4,4,0.0,45379.21,326,7860,24.11042944785276,0
18,4,0.08376777251184835,228725.18,271,40803,150.56457564575646,1
5,4,0.0,53202.86,295,7388,25.044067796610168,0
2,4,0.0,44233.54,299,7142,23.88628762541806,0
12,4,0.08250289687137892,223099.69,303,44519,146.92739273927393,1
0,4,0.0853587962962963,268556.42,295,44926,152.2915254237288,1
8,4,0.0,46678.81,307,7435,24.218241042345277,0
1,4,0.0,47854.51,299,7027,23.501672240802677,0
0,4,0.08380900109769485,246280.41,299,45957,153.70234113712374,1
2,4,0.0,43826.3,298,7037,23.614093959731544,0
0,4,0.08286384976525822,233600.68,277,42180,152.27436823104694,1
4,4,0.0839835728952772,287776.32,311,51063,164.18971061093248,1
1,4,0.08231182795698924,258029.74,308,46764,151.83116883116884,1
3,4,0.0,34107.14,268,6604,24.64179104477612,0
5,4,0.0,38409.79,288,7232,25.11111111111111,0
0,4,0.0,50344.13,318,7707,24.235849056603772,0
0,4,0.0,50491.65,310,7549,24.351612903225806,0
11,4,0.0,48628.71,326,8147,24.99079754601227,0
4,4,0.0,47926.31,311,7430,23.890675241157556,0
1,4,0.08393070489844684,286614.55,292,42272,144.76712328767124,1
5,4,0.0,41629.72,307,7244,23.596091205211728,0
0,4,0.0,40516.78,310,7167,23.11935483870968,0
2,4,0.0,36049.56,282,6519,23.117021276595743,0
1,4,0.08344788087056129,209799.66,289,43798,151.55017301038063,1
0,4,0.0,48458.32,299,7334,24.528428093645484,0
5,4,0.08222996515679443,223325.57,287,42510,148.1184668989547,1
6,4,0.0,42386.89,308,7059,22.91883116883117,0
18,4,0.08159871244635193,202522.73,304,45110,148.38815789473685,1
3,4,0.08535754824063564,291698.7,299,47610,159.23076923076923,1
10,4,0.0,44039.42,275,6467,23.516363636363636,0
9,4,0.0,48248.43,316,8120,25.696202531645568,0
7,4,0.0,46274.5,333,8216,24.67267267267267,0
3,4,0.0,36259.05,277,6370,22.99638989169675,0
